FCFS Simulation Log
Date: Tue Dec  9 06:18:32 2025
Time Limit: 1000 ms
Books: 71, Members: 20
Action 946 completed - BT: 0.59 ms, Finish: 358.34 ms

Action 947 (APPROVE) - AT: 357.90 ms, Start: 358.34 ms, WT: 0.44 ms
[357.90 ms] REJECTED: 1984 request from member Nadia
Action 947.1 completed - BT: 0.34 ms, Finish: 358.24 ms
[357.90 ms] REJECTED: Animal Farm request from member Jeem
Action 947.2 completed - BT: 0.33 ms, Finish: 358.57 ms
[357.90 ms] APPROVED: Gora to member Khadija
Action 947.3 completed - BT: 0.31 ms, Finish: 358.88 ms
[357.90 ms] REJECTED: Harry Potter request from member Fatima
Action 947.4 completed - BT: 0.29 ms, Finish: 359.17 ms
Action 947 completed - BT: 1.27 ms, Finish: 359.61 ms

Action 948 (REQUEST) - AT: 357.90 ms, Start: 359.61 ms, WT: 1.71 ms
[357.90 ms] REQUESTED: One Punch Man by member Rafi (ID: 9)
Action 948.1 completed - BT: 0.28 ms, Finish: 358.18 ms
[357.90 ms] REJECTED REQUEST: One Punch Man not available
Action 948.2 completed - BT: 0.04 ms, Finish: 358.22 ms
Action 948 completed - BT: 0.32 ms, Finish: 359.92 ms

Action 949 (REQUEST) - AT: 357.90 ms, Start: 359.92 ms, WT: 2.02 ms
[357.90 ms] REQUESTED: Batman Year One by member Safiya (ID: 17)
Action 949.1 completed - BT: 0.33 ms, Finish: 358.23 ms
Action 949 completed - BT: 0.33 ms, Finish: 360.26 ms

Action 950 (REQUEST) - AT: 358.50 ms, Start: 360.26 ms, WT: 1.76 ms
[358.50 ms] REQUESTED: Looking for Alaska by member Hamza (ID: 16)
Action 950.1 completed - BT: 0.38 ms, Finish: 358.88 ms
Action 950 completed - BT: 0.38 ms, Finish: 360.64 ms

Action 951 (RETURN) - AT: 359.20 ms, Start: 360.64 ms, WT: 1.44 ms
[359.20 ms] RETURNED: Berserk from member Tariq
Action 951.1 completed - BT: 0.27 ms, Finish: 359.47 ms
Action 951 completed - BT: 0.27 ms, Finish: 360.90 ms

Action 952 (APPROVE) - AT: 359.20 ms, Start: 360.90 ms, WT: 1.70 ms
[359.20 ms] REJECTED: Chainsaw Man request from member Fatima
Action 952.1 completed - BT: 0.27 ms, Finish: 359.47 ms
[359.20 ms] APPROVED: One Punch Man to member Rafi
Action 952.2 completed - BT: 0.24 ms, Finish: 359.71 ms
Action 952 completed - BT: 0.51 ms, Finish: 361.41 ms

Action 953 (REQUEST) - AT: 359.80 ms, Start: 361.41 ms, WT: 1.61 ms
[359.80 ms] REQUESTED: Gitanjali by member Aisha (ID: 7)
Action 953.1 completed - BT: 0.24 ms, Finish: 360.04 ms
[359.80 ms] REJECTED REQUEST: Gitanjali not available
Action 953.2 completed - BT: 0.03 ms, Finish: 360.07 ms
[359.80 ms] REJECTED REQUEST: Gitanjali not available
Action 953.3 completed - BT: 0.03 ms, Finish: 360.10 ms
Action 953 completed - BT: 0.30 ms, Finish: 361.71 ms

Action 954 (ISSUE) - AT: 360.60 ms, Start: 361.71 ms, WT: 1.11 ms
[360.60 ms] ISSUED: Paper Towns to member Aisha (ID: 7)
Action 954.1 completed - BT: 0.28 ms, Finish: 360.88 ms
[360.60 ms] REJECTED ISSUE: Paper Towns already taken
Action 954.2 completed - BT: 0.03 ms, Finish: 360.91 ms
[360.60 ms] REJECTED ISSUE: Paper Towns already taken
Action 954.3 completed - BT: 0.03 ms, Finish: 360.94 ms
Action 954 completed - BT: 0.34 ms, Finish: 362.05 ms

Action 955 (RETURN) - AT: 360.60 ms, Start: 362.05 ms, WT: 1.45 ms
[360.60 ms] RETURNED: Demon Slayer from member Hamza
Action 955.1 completed - BT: 0.29 ms, Finish: 360.89 ms
Action 955 completed - BT: 0.29 ms, Finish: 362.34 ms

Action 956 (RETURN) - AT: 360.60 ms, Start: 362.34 ms, WT: 1.74 ms
[360.60 ms] RETURNED: Gora from member Khadija
Action 956.1 completed - BT: 0.28 ms, Finish: 360.88 ms
[360.60 ms] RETURNED: One Punch Man from member Rafi
Action 956.2 completed - BT: 0.24 ms, Finish: 361.12 ms
[360.60 ms] RETURNED: Paper Towns from member Aisha
Action 956.3 completed - BT: 0.27 ms, Finish: 361.40 ms
Action 956 completed - BT: 0.80 ms, Finish: 363.13 ms

Action 957 (RETURN) - AT: 361.30 ms, Start: 363.13 ms, WT: 1.83 ms
[361.30 ms] RETURN: No borrowed books
Action 957 completed - BT: 0.00 ms, Finish: 363.13 ms

Action 958 (RETURN) - AT: 362.10 ms, Start: 363.13 ms, WT: 1.03 ms
[362.10 ms] RETURN: No borrowed books
Action 958 completed - BT: 0.00 ms, Finish: 363.13 ms

Action 959 (REQUEST) - AT: 362.10 ms, Start: 363.13 ms, WT: 1.03 ms
[362.10 ms] REQUESTED: Harry Potter by member Rizwan (ID: 20)
Action 959.1 completed - BT: 0.28 ms, Finish: 362.38 ms
[362.10 ms] REJECTED REQUEST: Harry Potter not available
Action 959.2 completed - BT: 0.03 ms, Finish: 362.41 ms
Action 959 completed - BT: 0.31 ms, Finish: 363.45 ms

Action 960 (ISSUE) - AT: 363.10 ms, Start: 363.45 ms, WT: 0.35 ms
[363.10 ms] ISSUED: Harry Potter to member Khadija (ID: 11)
Action 960.1 completed - BT: 0.31 ms, Finish: 363.41 ms
[363.10 ms] REJECTED ISSUE: Harry Potter already taken
Action 960.2 completed - BT: 0.03 ms, Finish: 363.45 ms
[363.10 ms] REJECTED ISSUE: Harry Potter already taken
Action 960.3 completed - BT: 0.04 ms, Finish: 363.48 ms
Action 960 completed - BT: 0.38 ms, Finish: 363.83 ms

Action 961 (RETURN) - AT: 363.10 ms, Start: 363.83 ms, WT: 0.73 ms
[363.10 ms] RETURNED: Harry Potter from member Khadija
Action 961.1 completed - BT: 0.31 ms, Finish: 363.41 ms
Action 961 completed - BT: 0.31 ms, Finish: 364.14 ms

Action 962 (APPROVE) - AT: 364.00 ms, Start: 364.14 ms, WT: 0.14 ms
[364.00 ms] REJECTED: Harry Potter request from member Rizwan
Action 962.1 completed - BT: 0.38 ms, Finish: 364.38 ms
Action 962 completed - BT: 0.38 ms, Finish: 364.52 ms

Action 963 (ISSUE) - AT: 364.00 ms, Start: 364.52 ms, WT: 0.52 ms
[364.00 ms] ISSUED: Eleven Minutes to member Monem (ID: 12)
Action 963.1 completed - BT: 0.30 ms, Finish: 364.30 ms
[364.00 ms] REJECTED ISSUE: Eleven Minutes already taken
Action 963.2 completed - BT: 0.08 ms, Finish: 364.38 ms
Action 963 completed - BT: 0.38 ms, Finish: 364.90 ms

Action 964 (APPROVE) - AT: 364.90 ms, Start: 364.90 ms, WT: 0.00 ms
[364.90 ms] REJECTED: Looking for Alaska request from member Hamza
Action 964.1 completed - BT: 0.29 ms, Finish: 365.19 ms
Action 964 completed - BT: 0.29 ms, Finish: 365.19 ms

Action 965 (REQUEST) - AT: 364.90 ms, Start: 365.19 ms, WT: 0.29 ms
[364.90 ms] REQUESTED: 1984 by member Sajid (ID: 1)
Action 965.1 completed - BT: 0.32 ms, Finish: 365.22 ms
[364.90 ms] REJECTED REQUEST: 1984 not available
Action 965.2 completed - BT: 0.03 ms, Finish: 365.25 ms
[364.90 ms] REJECTED REQUEST: 1984 not available
Action 965.3 completed - BT: 0.04 ms, Finish: 365.29 ms
Action 965 completed - BT: 0.39 ms, Finish: 365.58 ms

Action 966 (ISSUE) - AT: 364.90 ms, Start: 365.58 ms, WT: 0.68 ms
[364.90 ms] ISSUED: Solo Leveling to member Aisha (ID: 7)
Action 966.1 completed - BT: 0.27 ms, Finish: 365.17 ms
[364.90 ms] REJECTED ISSUE: Solo Leveling already taken
Action 966.2 completed - BT: 0.03 ms, Finish: 365.20 ms
Action 966 completed - BT: 0.30 ms, Finish: 365.88 ms

Action 967 (RETURN) - AT: 365.70 ms, Start: 365.88 ms, WT: 0.18 ms
[365.70 ms] RETURNED: Eleven Minutes from member Monem
Action 967.1 completed - BT: 0.28 ms, Finish: 365.98 ms
Action 967 completed - BT: 0.28 ms, Finish: 366.16 ms

Action 968 (RETURN) - AT: 365.70 ms, Start: 366.16 ms, WT: 0.46 ms
[365.70 ms] RETURNED: Solo Leveling from member Aisha
Action 968.1 completed - BT: 0.29 ms, Finish: 365.99 ms
Action 968 completed - BT: 0.29 ms, Finish: 366.46 ms

Action 969 (RETURN) - AT: 365.70 ms, Start: 366.46 ms, WT: 0.76 ms
[365.70 ms] RETURN: No borrowed books
Action 969 completed - BT: 0.00 ms, Finish: 366.46 ms

Action 970 (APPROVE) - AT: 366.20 ms, Start: 366.46 ms, WT: 0.26 ms
Action 970 completed - BT: 0.00 ms, Finish: 366.46 ms

Action 971 (ISSUE) - AT: 366.20 ms, Start: 366.46 ms, WT: 0.26 ms
[366.20 ms] ISSUED: Animal Farm to member Fatima (ID: 5)
Action 971.1 completed - BT: 0.26 ms, Finish: 366.46 ms
[366.20 ms] REJECTED ISSUE: Animal Farm already taken
Action 971.2 completed - BT: 0.03 ms, Finish: 366.50 ms
Action 971 completed - BT: 0.30 ms, Finish: 366.76 ms

Action 972 (ISSUE) - AT: 366.20 ms, Start: 366.76 ms, WT: 0.56 ms
[366.20 ms] ISSUED: The Adventures of Sherlock Holmes to member Rafi (ID: 9)
Action 972.1 completed - BT: 0.25 ms, Finish: 366.45 ms
[366.20 ms] REJECTED ISSUE: The Adventures of Sherlock Holmes already taken
Action 972.2 completed - BT: 0.03 ms, Finish: 366.48 ms
Action 972 completed - BT: 0.28 ms, Finish: 367.04 ms

Action 973 (REQUEST) - AT: 367.10 ms, Start: 367.10 ms, WT: 0.00 ms
[367.10 ms] REQUESTED: Naruto by member Fatima (ID: 5)
Action 973.1 completed - BT: 0.24 ms, Finish: 367.34 ms
[367.10 ms] REJECTED REQUEST: Naruto not available
Action 973.2 completed - BT: 0.04 ms, Finish: 367.38 ms
[367.10 ms] REJECTED REQUEST: Naruto not available
Action 973.3 completed - BT: 0.04 ms, Finish: 367.42 ms
Action 973 completed - BT: 0.32 ms, Finish: 367.42 ms

Action 974 (RETURN) - AT: 367.10 ms, Start: 367.42 ms, WT: 0.32 ms
[367.10 ms] RETURNED: The Adventures of Sherlock Holmes from member Rafi
Action 974.1 completed - BT: 0.26 ms, Finish: 367.36 ms
Action 974 completed - BT: 0.26 ms, Finish: 367.68 ms

Action 975 (ISSUE) - AT: 367.10 ms, Start: 367.68 ms, WT: 0.58 ms
[367.10 ms] ISSUED: Batman The Dark Knight Returns to member Aisha (ID: 7)
Action 975.1 completed - BT: 0.22 ms, Finish: 367.32 ms
[367.10 ms] REJECTED ISSUE: Batman The Dark Knight Returns already taken
Action 975.2 completed - BT: 0.03 ms, Finish: 367.36 ms
Action 975 completed - BT: 0.26 ms, Finish: 367.94 ms

Action 976 (RETURN) - AT: 368.10 ms, Start: 368.10 ms, WT: 0.00 ms
Action 976 completed - BT: 0.00 ms, Finish: 368.10 ms

Action 977 (RETURN) - AT: 368.10 ms, Start: 368.10 ms, WT: 0.00 ms
[368.10 ms] RETURNED: Batman The Dark Knight Returns from member Aisha
Action 977.1 completed - BT: 0.29 ms, Finish: 368.39 ms
Action 977 completed - BT: 0.29 ms, Finish: 368.39 ms

Action 978 (REQUEST) - AT: 369.00 ms, Start: 369.00 ms, WT: 0.00 ms
[369.00 ms] REQUESTED: The Hobbit by member Nadia (ID: 19)
Action 978.1 completed - BT: 0.30 ms, Finish: 369.30 ms
[369.00 ms] REJECTED REQUEST: The Hobbit not available
Action 978.2 completed - BT: 0.04 ms, Finish: 369.33 ms
Action 978 completed - BT: 0.33 ms, Finish: 369.33 ms

Action 979 (RETURN) - AT: 369.00 ms, Start: 369.33 ms, WT: 0.33 ms
Action 979 completed - BT: 0.00 ms, Finish: 369.33 ms

Action 980 (REQUEST) - AT: 370.00 ms, Start: 370.00 ms, WT: 0.00 ms
[370.00 ms] REQUESTED: Monster by member Rizwan (ID: 20)
Action 980.1 completed - BT: 0.26 ms, Finish: 370.26 ms
[370.00 ms] REJECTED REQUEST: Monster not available
Action 980.2 completed - BT: 0.04 ms, Finish: 370.30 ms
[370.00 ms] REJECTED REQUEST: Monster not available
Action 980.3 completed - BT: 0.03 ms, Finish: 370.33 ms
Action 980 completed - BT: 0.33 ms, Finish: 370.33 ms

Action 981 (APPROVE) - AT: 370.00 ms, Start: 370.33 ms, WT: 0.33 ms
[370.00 ms] REJECTED: 1984 request from member Sajid
Action 981.1 completed - BT: 0.32 ms, Finish: 370.32 ms
[370.00 ms] APPROVED: Gitanjali to member Aisha
Action 981.2 completed - BT: 0.31 ms, Finish: 370.62 ms
[370.00 ms] APPROVED: Naruto to member Fatima
Action 981.3 completed - BT: 0.25 ms, Finish: 370.87 ms
[370.00 ms] APPROVED: The Hobbit to member Nadia
Action 981.4 completed - BT: 0.28 ms, Finish: 371.15 ms
Action 981 completed - BT: 1.15 ms, Finish: 371.48 ms

Action 982 (RETURN) - AT: 370.90 ms, Start: 371.48 ms, WT: 0.58 ms
[370.90 ms] RETURNED: Animal Farm from member Fatima
Action 982.1 completed - BT: 0.24 ms, Finish: 371.14 ms
[370.90 ms] RETURNED: Gitanjali from member Aisha
Action 982.2 completed - BT: 0.24 ms, Finish: 371.38 ms
[370.90 ms] RETURNED: The Hobbit from member Nadia
Action 982.3 completed - BT: 0.22 ms, Finish: 371.60 ms
Action 982 completed - BT: 0.70 ms, Finish: 372.19 ms

Action 983 (REQUEST) - AT: 370.90 ms, Start: 372.19 ms, WT: 1.29 ms
[370.90 ms] REQUESTED: Fullmetal Alchemist by member Yusuf (ID: 14)
Action 983.1 completed - BT: 0.27 ms, Finish: 371.17 ms
[370.90 ms] REJECTED REQUEST: Fullmetal Alchemist not available
Action 983.2 completed - BT: 0.03 ms, Finish: 371.20 ms
[370.90 ms] REJECTED REQUEST: Fullmetal Alchemist not available
Action 983.3 completed - BT: 0.04 ms, Finish: 371.24 ms
Action 983 completed - BT: 0.34 ms, Finish: 372.52 ms

Action 984 (ISSUE) - AT: 370.90 ms, Start: 372.52 ms, WT: 1.62 ms
[370.90 ms] ISSUED: Bidrohi to member Sajid (ID: 1)
Action 984.1 completed - BT: 0.28 ms, Finish: 371.18 ms
[370.90 ms] REJECTED ISSUE: Bidrohi already taken
Action 984.2 completed - BT: 0.02 ms, Finish: 371.21 ms
[370.90 ms] REJECTED ISSUE: Bidrohi already taken
Action 984.3 completed - BT: 0.03 ms, Finish: 371.24 ms
Action 984 completed - BT: 0.34 ms, Finish: 372.86 ms

Action 985 (REQUEST) - AT: 371.60 ms, Start: 372.86 ms, WT: 1.26 ms
[371.60 ms] REQUESTED: Paper Towns by member Safiya (ID: 17)
Action 985.1 completed - BT: 0.26 ms, Finish: 371.86 ms
[371.60 ms] REJECTED REQUEST: Paper Towns not available
Action 985.2 completed - BT: 0.03 ms, Finish: 371.89 ms
Action 985 completed - BT: 0.29 ms, Finish: 373.15 ms

Action 986 (APPROVE) - AT: 371.60 ms, Start: 373.15 ms, WT: 1.55 ms
[371.60 ms] REJECTED: Batman Year One request from member Safiya
Action 986.1 completed - BT: 0.23 ms, Finish: 371.83 ms
[371.60 ms] REJECTED: Fullmetal Alchemist request from member Yusuf
Action 986.2 completed - BT: 0.26 ms, Finish: 372.08 ms
Action 986 completed - BT: 0.48 ms, Finish: 373.63 ms

Action 987 (ISSUE) - AT: 371.60 ms, Start: 373.63 ms, WT: 2.03 ms
[371.60 ms] ISSUED: The Fault in Our Stars to member Safiya (ID: 17)
Action 987.1 completed - BT: 0.29 ms, Finish: 371.89 ms
[371.60 ms] REJECTED ISSUE: The Fault in Our Stars already taken
Action 987.2 completed - BT: 0.04 ms, Finish: 371.93 ms
Action 987 completed - BT: 0.33 ms, Finish: 373.96 ms

Action 988 (REQUEST) - AT: 372.20 ms, Start: 373.96 ms, WT: 1.76 ms
[372.20 ms] REQUESTED: Looking for Alaska by member Jeem (ID: 2)
Action 988.1 completed - BT: 0.29 ms, Finish: 372.49 ms
[372.20 ms] REJECTED REQUEST: Looking for Alaska not available
Action 988.2 completed - BT: 0.03 ms, Finish: 372.52 ms
Action 988 completed - BT: 0.32 ms, Finish: 374.28 ms

Action 989 (RETURN) - AT: 372.20 ms, Start: 374.28 ms, WT: 2.08 ms
[372.20 ms] RETURNED: The Fault in Our Stars from member Safiya
Action 989.1 completed - BT: 0.24 ms, Finish: 372.44 ms
Action 989 completed - BT: 0.24 ms, Finish: 374.52 ms

Action 990 (ISSUE) - AT: 372.20 ms, Start: 374.52 ms, WT: 2.32 ms
[372.20 ms] ISSUED: Spy X Family to member Tariq (ID: 18)
Action 990.1 completed - BT: 0.28 ms, Finish: 372.48 ms
[372.20 ms] REJECTED ISSUE: Spy X Family already taken
Action 990.2 completed - BT: 0.03 ms, Finish: 372.50 ms
Action 990 completed - BT: 0.30 ms, Finish: 374.82 ms

Action 991 (APPROVE) - AT: 372.90 ms, Start: 374.82 ms, WT: 1.92 ms
[372.90 ms] APPROVED: Paper Towns to member Safiya
Action 991.1 completed - BT: 0.23 ms, Finish: 373.13 ms
Action 991 completed - BT: 0.23 ms, Finish: 375.05 ms

Action 992 (RETURN) - AT: 373.90 ms, Start: 375.05 ms, WT: 1.15 ms
[373.90 ms] RETURNED: Spy X Family from member Tariq
Action 992.1 completed - BT: 0.28 ms, Finish: 374.18 ms
Action 992 completed - BT: 0.28 ms, Finish: 375.33 ms

Action 993 (APPROVE) - AT: 373.90 ms, Start: 375.33 ms, WT: 1.43 ms
[373.90 ms] REJECTED: Looking for Alaska request from member Jeem
Action 993.1 completed - BT: 0.27 ms, Finish: 374.17 ms
Action 993 completed - BT: 0.27 ms, Finish: 375.60 ms

Action 994 (APPROVE) - AT: 373.90 ms, Start: 375.60 ms, WT: 1.70 ms
Action 994 completed - BT: 0.00 ms, Finish: 375.60 ms

Action 995 (REQUEST) - AT: 374.50 ms, Start: 375.60 ms, WT: 1.10 ms
[374.50 ms] REQUESTED: 1984 by member Monem (ID: 12)
Action 995.1 completed - BT: 0.25 ms, Finish: 374.75 ms
Action 995 completed - BT: 0.25 ms, Finish: 375.85 ms

Action 996 (REQUEST) - AT: 374.50 ms, Start: 375.85 ms, WT: 1.35 ms
[374.50 ms] REQUESTED: Chainsaw Man by member Monem (ID: 12)
Action 996.1 completed - BT: 0.26 ms, Finish: 374.76 ms
[374.50 ms] REJECTED REQUEST: Chainsaw Man not available
Action 996.2 completed - BT: 0.03 ms, Finish: 374.79 ms
[374.50 ms] REJECTED REQUEST: Chainsaw Man not available
Action 996.3 completed - BT: 0.03 ms, Finish: 374.82 ms
Action 996 completed - BT: 0.32 ms, Finish: 376.17 ms

Action 997 (ISSUE) - AT: 375.50 ms, Start: 376.17 ms, WT: 0.67 ms
[375.50 ms] ISSUED: The Hound of the Baskervilles to member Omar (ID: 10)
Action 997.1 completed - BT: 0.24 ms, Finish: 375.74 ms
[375.50 ms] REJECTED ISSUE: The Hound of the Baskervilles already taken
Action 997.2 completed - BT: 0.03 ms, Finish: 375.78 ms
[375.50 ms] REJECTED ISSUE: The Hound of the Baskervilles already taken
Action 997.3 completed - BT: 0.04 ms, Finish: 375.81 ms
Action 997 completed - BT: 0.31 ms, Finish: 376.48 ms

Action 998 (ISSUE) - AT: 375.50 ms, Start: 376.48 ms, WT: 0.98 ms
[375.50 ms] ISSUED: The Name of the Wind to member Aisha (ID: 7)
Action 998.1 completed - BT: 0.26 ms, Finish: 375.76 ms
[375.50 ms] REJECTED ISSUE: The Name of the Wind already taken
Action 998.2 completed - BT: 0.03 ms, Finish: 375.79 ms
Action 998 completed - BT: 0.29 ms, Finish: 376.78 ms

Action 999 (RETURN) - AT: 375.50 ms, Start: 376.78 ms, WT: 1.28 ms
[375.50 ms] RETURNED: Bidrohi from member Sajid
Action 999.1 completed - BT: 0.26 ms, Finish: 375.76 ms
[375.50 ms] RETURNED: Naruto from member Fatima
Action 999.2 completed - BT: 0.27 ms, Finish: 376.03 ms
[375.50 ms] RETURNED: Paper Towns from member Safiya
Action 999.3 completed - BT: 0.29 ms, Finish: 376.32 ms
[375.50 ms] RETURNED: The Name of the Wind from member Aisha
Action 999.4 completed - BT: 0.27 ms, Finish: 376.59 ms
Action 999 completed - BT: 1.09 ms, Finish: 377.87 ms

Action 1000 (REQUEST) - AT: 376.00 ms, Start: 377.87 ms, WT: 1.87 ms
[376.00 ms] REQUESTED: The Alchemist by member Hassan (ID: 6)
Action 1000.1 completed - BT: 0.25 ms, Finish: 376.25 ms
[376.00 ms] REJECTED REQUEST: The Alchemist not available
Action 1000.2 completed - BT: 0.03 ms, Finish: 376.27 ms
[376.00 ms] REJECTED REQUEST: The Alchemist not available
Action 1000.3 completed - BT: 0.03 ms, Finish: 376.30 ms
Action 1000 completed - BT: 0.30 ms, Finish: 378.17 ms

Action 1001 (APPROVE) - AT: 376.00 ms, Start: 378.17 ms, WT: 2.17 ms
[376.00 ms] REJECTED: Monster request from member Rizwan
Action 1001.1 completed - BT: 0.26 ms, Finish: 376.26 ms
Action 1001 completed - BT: 0.26 ms, Finish: 378.44 ms

Action 1002 (ISSUE) - AT: 376.80 ms, Start: 378.44 ms, WT: 1.64 ms
[376.80 ms] ISSUED: Fullmetal Alchemist to member Tariq (ID: 18)
Action 1002.1 completed - BT: 0.24 ms, Finish: 377.04 ms
[376.80 ms] REJECTED ISSUE: Fullmetal Alchemist already taken
Action 1002.2 completed - BT: 0.03 ms, Finish: 377.07 ms
Action 1002 completed - BT: 0.27 ms, Finish: 378.71 ms

Action 1003 (REQUEST) - AT: 376.80 ms, Start: 378.71 ms, WT: 1.91 ms
[376.80 ms] REQUESTED: Naruto by member Yusuf (ID: 14)
Action 1003.1 completed - BT: 0.27 ms, Finish: 377.07 ms
[376.80 ms] REJECTED REQUEST: Naruto not available
Action 1003.2 completed - BT: 0.03 ms, Finish: 377.10 ms
Action 1003 completed - BT: 0.30 ms, Finish: 379.01 ms

Action 1004 (RETURN) - AT: 376.80 ms, Start: 379.01 ms, WT: 2.21 ms
[376.80 ms] RETURNED: Fullmetal Alchemist from member Tariq
Action 1004.1 completed - BT: 0.26 ms, Finish: 377.06 ms
[376.80 ms] RETURNED: The Hound of the Baskervilles from member Omar
Action 1004.2 completed - BT: 0.26 ms, Finish: 377.32 ms
Action 1004 completed - BT: 0.52 ms, Finish: 379.53 ms

Action 1005 (RETURN) - AT: 377.80 ms, Start: 379.53 ms, WT: 1.73 ms
[377.80 ms] RETURN: No borrowed books
Action 1005 completed - BT: 0.00 ms, Finish: 379.53 ms

Action 1006 (RETURN) - AT: 377.80 ms, Start: 379.53 ms, WT: 1.73 ms
[377.80 ms] RETURN: No borrowed books
Action 1006 completed - BT: 0.00 ms, Finish: 379.53 ms

Action 1007 (RETURN) - AT: 377.80 ms, Start: 379.53 ms, WT: 1.73 ms
[377.80 ms] RETURN: No borrowed books
Action 1007 completed - BT: 0.00 ms, Finish: 379.53 ms

Action 1008 (REQUEST) - AT: 378.70 ms, Start: 379.53 ms, WT: 0.83 ms
[378.70 ms] REQUESTED: My Hero Academia by member Yusuf (ID: 14)
Action 1008.1 completed - BT: 0.27 ms, Finish: 378.97 ms
Action 1008 completed - BT: 0.27 ms, Finish: 379.80 ms

Action 1009 (ISSUE) - AT: 378.70 ms, Start: 379.80 ms, WT: 1.10 ms
[378.70 ms] ISSUED: The Alchemist to member Ranjinee (ID: 3)
Action 1009.1 completed - BT: 0.26 ms, Finish: 378.96 ms
Action 1009 completed - BT: 0.26 ms, Finish: 380.06 ms

Action 1010 (ISSUE) - AT: 379.30 ms, Start: 380.06 ms, WT: 0.76 ms
[379.30 ms] ISSUED: One Piece to member Ibrahim (ID: 8)
Action 1010.1 completed - BT: 0.26 ms, Finish: 379.56 ms
[379.30 ms] REJECTED ISSUE: One Piece already taken
Action 1010.2 completed - BT: 0.02 ms, Finish: 379.58 ms
[379.30 ms] REJECTED ISSUE: One Piece already taken
Action 1010.3 completed - BT: 0.02 ms, Finish: 379.61 ms
Action 1010 completed - BT: 0.31 ms, Finish: 380.36 ms

Action 1011 (REQUEST) - AT: 379.30 ms, Start: 380.36 ms, WT: 1.06 ms
[379.30 ms] REQUESTED: Animal Farm by member Rafi (ID: 9)
Action 1011.1 completed - BT: 0.25 ms, Finish: 379.55 ms
[379.30 ms] REJECTED REQUEST: Animal Farm not available
Action 1011.2 completed - BT: 0.04 ms, Finish: 379.58 ms
[379.30 ms] REJECTED REQUEST: Animal Farm not available
Action 1011.3 completed - BT: 0.03 ms, Finish: 379.61 ms
Action 1011 completed - BT: 0.31 ms, Finish: 380.68 ms

Action 1012 (REQUEST) - AT: 379.80 ms, Start: 380.68 ms, WT: 0.88 ms
[379.80 ms] REQUESTED: Attack on Titan by member Rafi (ID: 9)
Action 1012.1 completed - BT: 0.22 ms, Finish: 380.02 ms
[379.80 ms] REJECTED REQUEST: Attack on Titan not available
Action 1012.2 completed - BT: 0.03 ms, Finish: 380.05 ms
Action 1012 completed - BT: 0.25 ms, Finish: 380.93 ms

Action 1013 (REQUEST) - AT: 379.80 ms, Start: 380.93 ms, WT: 1.13 ms
[379.80 ms] REQUESTED: Harry Potter by member Tariq (ID: 18)
Action 1013.1 completed - BT: 0.31 ms, Finish: 380.11 ms
[379.80 ms] REJECTED REQUEST: Harry Potter not available
Action 1013.2 completed - BT: 0.02 ms, Finish: 380.13 ms
[379.80 ms] REJECTED REQUEST: Harry Potter not available
Action 1013.3 completed - BT: 0.03 ms, Finish: 380.17 ms
Action 1013 completed - BT: 0.37 ms, Finish: 381.30 ms

Action 1014 (APPROVE) - AT: 380.80 ms, Start: 381.30 ms, WT: 0.50 ms
[380.80 ms] APPROVED: 1984 to member Monem
Action 1014.1 completed - BT: 0.25 ms, Finish: 381.05 ms
[380.80 ms] APPROVED: Harry Potter to member Tariq
Action 1014.2 completed - BT: 0.32 ms, Finish: 381.37 ms
[380.80 ms] APPROVED: My Hero Academia to member Yusuf
Action 1014.3 completed - BT: 0.32 ms, Finish: 381.69 ms
[380.80 ms] REJECTED: Naruto request from member Yusuf
Action 1014.4 completed - BT: 0.32 ms, Finish: 382.01 ms
[380.80 ms] APPROVED: The Alchemist to member Hassan
Action 1014.5 completed - BT: 0.24 ms, Finish: 382.26 ms
Action 1014 completed - BT: 1.46 ms, Finish: 382.75 ms

Action 1015 (APPROVE) - AT: 380.80 ms, Start: 382.75 ms, WT: 1.95 ms
[380.80 ms] APPROVED: Animal Farm to member Rafi
Action 1015.1 completed - BT: 0.22 ms, Finish: 381.02 ms
[380.80 ms] REJECTED: Attack on Titan request from member Rafi
Action 1015.2 completed - BT: 0.27 ms, Finish: 381.29 ms
Action 1015 completed - BT: 0.49 ms, Finish: 383.25 ms

Action 1016 (RETURN) - AT: 380.80 ms, Start: 383.25 ms, WT: 2.45 ms
[380.80 ms] RETURNED: 1984 from member Monem
Action 1016.1 completed - BT: 0.23 ms, Finish: 381.03 ms
[380.80 ms] RETURNED: Animal Farm from member Rafi
Action 1016.2 completed - BT: 0.31 ms, Finish: 381.34 ms
[380.80 ms] RETURNED: Harry Potter from member Tariq
Action 1016.3 completed - BT: 0.26 ms, Finish: 381.61 ms
[380.80 ms] RETURNED: One Piece from member Ibrahim
Action 1016.4 completed - BT: 0.24 ms, Finish: 381.85 ms
[380.80 ms] RETURNED: The Alchemist from member Hassan
Action 1016.5 completed - BT: 0.32 ms, Finish: 382.16 ms
[380.80 ms] RETURNED: The Alchemist from member Ranjinee
Action 1016.6 completed - BT: 0.26 ms, Finish: 382.43 ms
Action 1016 completed - BT: 1.63 ms, Finish: 384.87 ms

